City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
347,dogubayazit,39.5469,44.0842,-6.7900000000000205,83,11,2.58,TR,1707273395
348,malkapur,20.8833,76.2,20.889999999999986,47,29,1.33,IN,1707273395
349,midvagur,62.0511,-7.1939,-2.3899999999999864,69,20,5.66,FO,1707273396
350,shahba,32.8551,36.629,3.920000000000016,83,46,2.78,SY,1707273396
351,wakkanai,45.4094,141.6739,-5.689999999999998,68,20,2.06,JP,1707273396
352,ola,59.5833,151.2833,-18.439999999999998,79,97,3.15,RU,1707273396
353,acarau,-2.8856,-40.12,25.029999999999973,85,21,5.96,BR,1707273396
354,polyarnyy,69.1989,33.4478,-21.650000000000006,99,99,3.97,RU,1707273397
355,ta`u,-14.2336,-169.5144,26.360000000000014,84,100,13.16,AS,1707273397
356,keminmaa,65.8596,24.8228,-21.97999999999999,84,100,3.09,FI,1707273397
357,az zulfi,26.2995,44.8154,8.680000000000007,37,0,2.51,SA,1707273397
358,tesanj,44.6117,17.9872,5.569999999999993,83,100,2.37,BA,1707273398
359,chinde,26.8418,88.0763,5.319999999999993,54,0,1.7,NP,1707273398
360,zhezqazghan,47.7833,67.7667,-2.5299999999999727,93,100,10.0,KZ,1707273207
361,puerto colombia,10.9878,-74.9547,26.19999999999999,70,36,6.86,CO,1707273398
362,qina,26.1642,32.7267,9.779999999999973,52,0,1.93,EG,1707273399
363,woolgoolga,-30.1106,153.2007,22.620000000000005,73,54,8.91,AU,1707273399
364,mishelevka,52.8575,103.1719,-17.360000000000014,93,69,1.7,RU,1707273399
365,kavaratti,10.5669,72.642,26.139999999999986,72,32,3.89,IN,1707273400
366,mucur,39.0615,34.3829,-1.839999999999975,66,15,2.06,TR,1707273400
367,fort mcmurray,56.7268,-111.381,-14.079999999999984,78,100,5.14,CA,1707273241
368,altai,46.3722,96.2583,-18.55000000000001,73,7,0.88,MN,1707273400
369,altay,47.8667,88.1167,-11.0,66,3,2.9,CN,1707273400
370,ambodifotatra,-16.9833,49.85,24.649999999999977,80,100,1.95,MG,1707273401
371,robore,-18.3333,-59.75,22.55000000000001,76,100,1.16,BO,1707273401
372,puerto ayacucho,5.6639,-67.6236,23.370000000000005,89,64,1.66,VE,1707273402
373,wetaskiwin,52.9668,-113.3687,-7.9599999999999795,82,84,3.38,CA,1707273173
374,aykhal,66.0,111.5,-31.120000000000005,100,100,2.12,RU,1707273193
375,bowen,-20.0167,148.2333,30.05000000000001,61,32,6.45,AU,1707273403
376,papao,-17.75,-149.55,25.970000000000027,88,100,11.32,PF,1707273403
377,saint-joseph,-21.3667,55.6167,21.360000000000014,78,82,1.61,RE,1707273403
378,santana,-0.0583,-51.1817,25.25,89,40,2.57,BR,1707273205
379,achacachi,-16.05,-68.6833,5.079999999999984,84,99,4.26,BO,1707273404
380,galesong,-5.3166,119.3661,22.160000000000025,78,100,2.27,ID,1707273404
381,muswellbrook,-32.2667,150.9,16.660000000000025,81,100,2.91,AU,1707272928
382,sant lluis,39.8526,4.2594,9.370000000000005,100,100,1.54,ES,1707273405
383,luau,-10.7073,22.2247,15.850000000000023,95,75,0.55,AO,1707273405
384,jining,35.405,116.5814,0.29000000000002046,62,84,1.7,CN,1707273292
385,saint-louis,16.3333,-15.0,22.660000000000025,10,0,5.61,SN,1707273406
386,kununurra,-15.7667,128.7333,31.139999999999986,66,40,1.54,AU,1707273406
387,road town,18.4167,-64.6167,24.19999999999999,94,40,3.6,VG,1707273406
388,ayr,55.4627,-4.6339,-0.5600000000000023,93,0,1.54,GB,1707273401
389,oratorio,14.2281,-90.1758,12.699999999999989,52,0,3.28,GT,1707273407
390,mejit,10.2753,170.8646,25.180000000000007,79,100,7.84,MH,1707273407
391,uturoa,-16.7333,-151.4333,26.339999999999975,87,100,14.29,PF,1707273400
392,kingston,17.997,-76.7936,22.680000000000007,69,20,4.63,JM,1707273177
393,castlemaine,-37.0667,144.2167,18.139999999999986,34,0,5.34,AU,1707273408
394,ghadamis,30.1337,9.5007,10.180000000000007,33,38,3.23,LY,1707273408
395,alice springs,-23.7,133.8833,28.269999999999982,44,75,7.72,AU,1707273409
396,north platte,41.1239,-100.7654,4.399999999999977,91,0,4.92,US,1707273409
397,tenenkou,14.4572,-4.9169,18.829999999999984,12,1,4.39,ML,1707273409
398,east ballina,-28.8667,153.5833,26.370000000000005,81,39,9.23,AU,1707273117
399,balnearia,-31.0088,-62.6673,28.189999999999998,40,41,3.63,AR,1707273409
400,naliya,23.2667,68.8333,19.170000000000016,77,99,3.02,IN,1707273410
401,adamantina,-21.6853,-51.0725,20.579999999999984,78,100,2.45,BR,1707273410
402,general levalle,-34.0147,-63.9241,28.629999999999995,35,1,4.9,AR,1707273410
403,prince george,53.9166,-122.753,-4.160000000000025,88,100,2.57,CA,1707273410
404,hasaki,35.7333,140.8333,8.310000000000002,46,83,5.34,JP,1707273410
405,ormara,25.2088,64.6357,19.5,54,100,1.95,PK,1707273411
406,port blair,11.6667,92.75,25.639999999999986,64,32,5.39,IN,1707273411
407,tvoroyri,61.5556,-6.8111,0.339999999999975,56,84,9.72,FO,1707273411
408,saint-claude,46.5,5.8333,1.0299999999999727,87,100,1.8,FR,1707273411
409,east london,-33.0153,27.9116,21.24000000000001,78,100,9.28,ZA,1707273412
410,laizhou,37.1717,119.9214,-1.4700000000000273,55,0,3.58,CN,1707273412
411,tarija,-21.5355,-64.7296,18.100000000000023,73,75,0.0,BO,1707273412
412,muntok,-2.0667,105.1833,26.55000000000001,74,94,2.76,ID,1707273412
413,sosnogorsk,63.6023,53.8817,-30.439999999999998,100,100,0.89,RU,1707273162
414,sangola,17.4333,75.2,23.720000000000027,37,0,3.22,IN,1707273413
415,northam,51.0333,-4.2167,7.180000000000007,98,100,2.09,GB,1707273413
416,comodoro rivadavia,-45.8667,-67.5,25.069999999999993,28,0,12.86,AR,1707273413
417,kalmunai,7.4167,81.8167,25.350000000000023,65,66,2.94,LK,1707273414
418,anapa,44.8908,37.3239,7.339999999999975,93,40,8.0,RU,1707273414
419,trevelin,-43.0858,-71.4639,12.860000000000014,88,83,4.21,AR,1707273414
420,margate,51.3813,1.3862,4.759999999999991,94,100,2.68,GB,1707273238
421,qingshuping,27.3817,112.0221,-1.410000000000025,97,100,2.98,CN,1707273415
422,olds,51.7834,-114.102,-7.3799999999999955,93,89,2.57,CA,1707273415
423,leh,34.1667,77.5833,-23.30000000000001,85,73,1.19,IN,1707273415
424,vyazemskiy,47.5378,134.7525,-14.319999999999993,80,73,3.69,RU,1707273415
425,mata-utu,-13.2816,-176.1745,26.95999999999998,78,97,6.33,WF,1707273416
426,pacasmayo,-7.4006,-79.5714,23.19999999999999,77,54,4.74,PE,1707273416
427,naze,28.3667,129.4833,13.660000000000025,82,100,6.78,JP,1707273416
428,cidreira,-30.1811,-50.2056,21.620000000000005,86,100,5.87,BR,1707273417
429,ust'-barguzin,53.45,108.9833,-15.439999999999998,87,58,1.61,RU,1707273417
430,jianshui,23.6363,102.8264,17.94999999999999,39,1,5.58,CN,1707273417
431,quellon,-43.1167,-73.6167,9.279999999999973,71,34,2.75,CL,1707273202
432,kondratovo,57.9804,56.1066,-5.689999999999998,79,75,6.0,RU,1707273418
433,natal,-5.795,-35.2094,26.269999999999982,83,40,3.09,BR,1707273259
434,al artawiyah,26.5053,45.3444,7.949999999999989,39,0,2.48,SA,1707273419
435,miyako,39.6367,141.9525,2.339999999999975,47,68,1.54,JP,1707273419
436,alva,56.1528,-3.8051,0.339999999999975,86,100,2.05,GB,1707273419
437,al khums,32.6486,14.2619,14.850000000000023,44,100,3.64,LY,1707273419
438,broome,42.2506,-75.833,-1.6399999999999864,79,0,2.06,US,1707273419
439,mizdah,31.4451,12.9801,9.439999999999998,41,43,2.02,LY,1707273420
440,querfurt,51.3833,11.6,8.810000000000002,76,100,12.9,DE,1707273420
441,manta,-0.95,-80.7333,25.029999999999973,83,75,6.71,EC,1707273421
442,las palmas,28.4204,-14.0131,13.589999999999975,82,0,3.09,ES,1707273421
443,taulaga,-11.0553,-171.0883,26.629999999999995,82,100,11.64,AS,1707273421
444,tampakan,6.4442,124.9264,26.310000000000002,68,100,0.41,PH,1707273422
445,guiberoua,6.2392,-6.1727,18.50999999999999,77,0,0.17,CI,1707273422
446,kiunga,-6.1219,141.2906,21.350000000000023,99,100,2.08,PG,1707273422
447,port macquarie,-31.4333,152.9167,22.529999999999973,80,100,6.1,AU,1707273163
448,pundong,-7.9522,110.3486,26.829999999999984,70,86,3.81,ID,1707273423
449,yomju-up,39.8933,124.5981,-6.25,51,0,4.59,KP,1707273423
450,tual,-5.6667,132.75,25.839999999999975,81,49,7.94,ID,1707273423
451,rakops,-21.0167,24.3333,22.689999999999998,55,95,2.97,BW,1707273424
452,xinzhi,36.4989,111.7047,-1.2300000000000182,51,86,1.21,CN,1707273424
453,greymouth,-42.4667,171.2,18.139999999999986,67,56,3.18,NZ,1707273424
454,sarangani,5.4033,125.4636,25.49000000000001,75,100,4.23,PH,1707273425
455,tan-tan,28.438,-11.1032,13.870000000000005,33,3,2.42,MA,1707273425
456,okhotsk,59.3833,143.3,-20.900000000000006,76,100,4.26,RU,1707273425
457,coron,11.9986,120.2043,27.670000000000016,65,75,2.65,PH,1707273425
458,ornskoldsvik,63.2909,18.7153,-12.319999999999993,85,100,0.51,SE,1707273426
459,nagqu,31.5,92.0,-8.420000000000016,14,1,6.44,CN,1707273426
460,grahamstown,-33.3042,26.5328,16.45999999999998,91,83,5.9,ZA,1707273426
461,sargatskoye,55.6101,73.4972,-7.360000000000014,83,100,6.77,RU,1707273426
462,at-bashi,41.1702,75.8106,-15.649999999999977,72,96,1.42,KG,1707273427
463,toropets,56.4978,31.6353,-10.660000000000025,97,100,3.61,RU,1707273427
464,badger,64.8,-147.5333,-17.20999999999998,82,75,2.06,US,1707273427
465,dolores,-36.3132,-57.6792,19.25999999999999,94,100,4.35,AR,1707273428
466,belmonte,-15.8631,-38.8828,23.839999999999975,85,81,1.75,BR,1707273428
467,kakonko,-3.2828,30.9642,14.5,94,53,1.0,TZ,1707273428
468,kerikeri,-35.2268,173.9474,22.019999999999982,61,18,3.88,NZ,1707273428
469,sterling,39.0062,-77.4286,1.0,64,0,2.06,US,1707273428
470,menongue,-14.6585,17.691,14.449999999999989,98,100,1.38,AO,1707273429
471,kourou,5.1552,-52.6478,24.180000000000007,92,21,3.49,GF,1707273429
472,la ronge,55.1001,-105.2842,-15.70999999999998,85,100,3.09,CA,1707273430
473,palmares do sul,-30.2578,-50.5097,21.560000000000002,85,100,4.91,BR,1707273430
474,copala,16.65,-98.9833,22.24000000000001,81,14,1.64,MX,1707273431
475,erenhot,43.6475,111.9767,-16.079999999999984,88,30,2.6,CN,1707273431
476,barreirinhas,-2.7469,-42.8264,25.20999999999998,83,72,4.48,BR,1707273431
477,oldsmar,28.0342,-82.6651,13.70999999999998,60,0,4.63,US,1707273431
478,steinbach,50.1667,8.5667,8.160000000000025,84,75,9.26,DE,1707273431
479,fortuna,40.5982,-124.1573,7.9599999999999795,91,40,0.0,US,1707273396
480,olovyannaya,50.95,115.5667,-18.319999999999993,90,61,1.88,RU,1707273433
481,suva,-18.1416,178.4415,27.860000000000014,70,75,3.6,FJ,1707273392
482,irymple,-34.25,142.1667,23.19999999999999,35,0,0.89,AU,1707273433
483,kuusamo,65.9667,29.1833,-29.830000000000013,76,75,0.51,FI,1707273433
484,tezu,27.9167,96.1667,17.129999999999995,53,99,0.47,IN,1707273434
485,huarmey,-10.0681,-78.1522,23.160000000000025,80,31,3.94,PE,1707273434
486,bathsheba,13.2167,-59.5167,25.49000000000001,89,75,8.23,BB,1707273434
487,fort riley north,39.1108,-96.8139,7.600000000000023,68,0,5.14,US,1707273434
488,choibalsan,48.0667,114.5,-17.45999999999998,86,9,4.18,MN,1707273435
489,las brenas,-27.0897,-61.0816,23.379999999999995,73,100,3.24,AR,1707273435
490,caluula,11.9661,50.7569,22.870000000000005,75,2,4.32,SO,1707273435
491,igarka,67.4667,86.5833,-17.600000000000023,97,97,3.03,RU,1707273435
492,gurupa,-1.405,-51.64,21.910000000000025,97,4,1.45,BR,1707273436
493,tremonton,41.7119,-112.1655,4.100000000000023,76,100,0.0,US,1707273161
494,sardarapat,40.1321,44.0097,6.680000000000007,78,70,1.38,AM,1707273436
495,huron,41.1501,-82.5499,-1.4700000000000273,85,73,2.28,US,1707273437
496,luanda,-8.8368,13.2343,23.149999999999977,94,75,3.09,AO,1707273437
497,portland,45.5234,-122.6762,7.2900000000000205,91,75,2.57,US,1707273368
498,itoman,26.1247,127.6694,19.579999999999984,71,40,3.09,JP,1707273438
499,vadso,70.0744,29.7487,-12.759999999999991,85,100,8.23,NO,1707273417
500,mogocha,53.7333,119.7667,-11.819999999999993,76,46,1.32,RU,1707273438
501,rustaq,23.3908,57.4244,15.230000000000018,50,99,0.47,OM,1707273439
502,ha'il,27.5219,41.6907,3.160000000000025,52,0,2.06,SA,1707273439
503,praya,14.9215,-23.5087,21.44999999999999,68,2,6.69,CV,1707273250
504,kavieng,-2.5744,150.7967,25.779999999999973,82,98,4.17,PG,1707273219
505,rio grande,-32.035,-52.0986,19.319999999999993,83,30,4.84,BR,1707273439
506,inhambane,-23.865,35.3833,19.720000000000027,85,0,2.14,MZ,1707273440
507,hanzhong,33.0728,107.0303,3.829999999999984,57,100,1.59,CN,1707273368
508,rio claro,-22.4114,-47.5614,19.970000000000027,74,100,1.3,BR,1707273344
509,barcelos,41.5388,-8.6151,11.439999999999998,86,100,2.34,PT,1707273441
510,newnham,-41.3833,147.1333,20.680000000000007,37,29,3.6,AU,1707273441
511,cuito,-12.3833,16.9333,13.589999999999975,97,100,2.45,AO,1707273441
512,bardai,11.65,7.2333,15.079999999999984,27,69,6.28,NG,1707273441
513,westport,41.1415,-73.3579,-0.3199999999999932,70,0,2.57,US,1707273441
514,nizhnyaya poyma,56.1622,97.1933,-13.379999999999995,92,97,0.99,RU,1707273442
515,mar del plata,-38.0023,-57.5575,20.980000000000018,91,0,10.73,AR,1707273442
516,ciudad lazaro cardenas,17.9583,-102.2,22.839999999999975,78,12,1.24,MX,1707273372
517,bandarbeyla,9.4942,50.8122,22.439999999999998,78,7,6.0,SO,1707273443
518,dumbea,-22.15,166.45,28.69999999999999,99,100,5.88,NC,1707273443
519,uthai thani,15.3833,99.55,28.920000000000016,19,0,0.77,TH,1707273444
520,kismayo,-0.3582,42.5454,25.0,87,84,6.24,SO,1707273444
521,timmins,48.4669,-81.3331,-0.9499999999999886,100,100,2.57,CA,1707273320
522,tekirdag,40.978,27.5085,2.7900000000000205,86,29,1.49,TR,1707273444
523,lerwick,60.1545,-1.1494,-1.8500000000000227,58,99,7.13,GB,1707273419
524,san jose del guaviare,2.5729,-72.6459,20.649999999999977,92,29,1.22,CO,1707273445
525,pionerskiy,54.9508,20.2275,4.899999999999977,84,100,14.79,RU,1707273445
526,puerto deseado,-47.7503,-65.8938,16.670000000000016,55,100,11.21,AR,1707273445
527,tofol,5.3248,163.0078,29.029999999999973,70,75,7.2,FM,1707273375
528,talcahuano,-36.7167,-73.1167,16.970000000000027,94,100,3.09,CL,1707273445
529,dawei,14.0833,98.2,27.329999999999984,25,0,0.45,MM,1707273446
530,xinxiang,35.3089,113.8672,1.079999999999984,64,91,0.64,CN,1707273446
531,saint-pierre,-21.3393,55.4781,21.970000000000027,60,20,2.57,RE,1707273446
532,dunedin,-45.8742,170.5036,13.829999999999984,69,94,3.89,NZ,1707273447
533,manokwari,-0.8667,134.0833,25.069999999999993,77,100,4.23,ID,1707273447
534,pasni,25.2631,63.471,18.660000000000025,53,79,3.0,PK,1707273447
535,jalai nur,49.45,117.7,-17.649999999999977,86,12,1.42,CN,1707273448
536,tromso,69.6496,18.957,-6.839999999999975,93,75,2.06,NO,1707273448
537,motygino,58.1831,94.7592,-14.189999999999998,99,100,0.89,RU,1707273449
538,meadow lake,34.8014,-106.5436,10.70999999999998,40,100,4.22,US,1707273449
539,puerto lempira,15.2667,-83.7667,22.189999999999998,59,74,9.89,HN,1707273449
540,montepuez,-13.1256,38.9997,20.149999999999977,98,100,1.62,MZ,1707273450
541,sao joao da barra,-21.6403,-41.0511,22.5,91,100,2.58,BR,1707273404
542,kargopol',61.5071,38.9456,-31.840000000000003,100,100,0.99,RU,1707273450
543,taroa,8.7058,171.2275,25.730000000000018,77,98,7.59,MH,1707273451
544,puerto plata,19.7934,-70.6884,22.100000000000023,94,20,0.0,DO,1707273451
545,port augusta,-32.5,137.7667,24.939999999999998,25,0,5.73,AU,1707273452
546,mountain home,43.133,-115.6912,4.5,92,100,7.2,US,1707273358
547,babu,24.4167,111.5167,3.740000000000009,87,97,3.36,CN,1707273452
548,red deer,52.2668,-113.802,-8.360000000000014,100,100,4.12,CA,1707273336
549,sosnovo-ozerskoye,52.5249,111.5418,-19.039999999999992,91,90,2.42,RU,1707273237
550,kegeyli shahar,42.7767,59.6078,0.19999999999998863,64,7,8.5,UZ,1707273453
551,ghat,24.9647,10.1728,8.350000000000023,41,4,2.17,LY,1707273453
552,la passe,45.5549,-0.8967,8.699999999999989,92,98,5.72,FR,1707273453
553,lata,40.1629,-8.3327,8.189999999999998,95,82,1.79,PT,1707273454
554,fada,9.5667,8.3,16.910000000000025,28,75,3.5,NG,1707273454
555,tchollire,8.4022,14.1698,18.600000000000023,21,100,0.71,CM,1707273454
556,rodna,47.4167,24.8167,2.6200000000000045,94,95,4.16,RO,1707273455
557,usogorsk,63.4106,48.6872,-30.370000000000005,100,99,1.12,RU,1707273445
558,carutapera,-1.195,-46.02,24.379999999999995,87,16,3.14,BR,1707273455
559,nova olimpia,-14.7972,-57.2881,21.20999999999998,95,95,1.17,BR,1707273455
560,laguna,38.421,-121.4238,10.430000000000007,76,20,0.0,US,1707273455
561,monrovia,6.3005,-10.7969,24.680000000000007,85,4,1.04,LR,1707273244
562,ardestan,33.3761,52.3694,2.5500000000000114,51,0,2.29,IR,1707273456
563,san andres,12.5847,-81.7006,25.160000000000025,65,20,8.23,CO,1707273457
564,reggane,26.7158,0.1714,12.259999999999991,26,16,3.86,DZ,1707273457
565,novyy turtkul',41.55,61.0167,3.1000000000000227,62,100,8.01,UZ,1707273457
566,yuxi,24.355,102.5422,14.819999999999993,44,5,7.02,CN,1707273457
